TriMAP2,TriMAP1
40.15164,-39.241974
25.544144,-30.600344
-17.20547,-1.5359844
5.4847903,7.74377
34.29959,9.227927
-2.632568,20.023369
-14.943332,-36.704136
38.147957,-38.528133
19.474155,17.41366
29.812115,37.98928
19.167316,-24.373789
-0.38042617,4.8134255
0.8129655,4.8046703
-2.2023354,24.537943
33.452236,-10.235742
14.397293,-5.1520023
-10.86016,-20.556314
20.229418,-6.4182525
27.637262,33.41543
30.04984,38.88121
-12.279207,-26.305721
-3.9335387,4.833259
-30.786636,-16.029472
34.67911,9.1890250000000009
-10.387124,-15.40271
-46.06161,10.956617
13.089942,-13.570501
-11.471216,-23.102612
44.30145,-11.845251
26.356327,-8.101518
28.254944,34.4269
36.266754,-10.841714
-1.1722682,35.34325
-19.022915,-7.441278
21.1493,22.21445
35.414448,-10.514294
24.494694,28.555332
27.050062,32.613327
26.158342,-7.9657774
-10.388598,-17.395582
-21.24301,-9.06415
13.146133,1.0030781
-10.662048,-19.16902
-18.779926,27.123188
40.645187,-39.41792
-32.90004,-17.87279
42.604473,-11.561424
-22.284006,-9.679278
-2.2175167,23.137838
21.90653,-6.877503
34.300625,9.240252
-15.892593,-2.5622718
-2.0905995,20.949543
33.89371,-10.32345
-15.101902,-36.912052
-5.655381,2.5173392
-1.7546443,34.354557
-21.108116,-9.257984
-48.529728,12.677916
-36.101223,-21.389347
6.7677565,8.660135
13.34622,-14.506983
-32.243687,4.445539
-9.050884,9.453089
-48.455025,13.106972
39.66605,-11.237981
16.341608,-20.765636
-36.716553,-22.038017
-11.106612,-21.021255
31.0052,-34.592712
25.484606,-30.384302
-3.4519594,9.921288
-42.05445,-26.652859
-17.453463,-5.469869
32.70409,-10.015329
-16.914608,-4.8508687
41.45505,-11.378307
32.014534,9.940794
-4.0024557,3.5151975
-2.9259896,14.884632
20.223564,19.741789
31.764385,9.899175
-21.744284,0.962202
-34.97934,-20.204409
-3.527253,9.436307
6.9910016,8.885178
23.480782,-28.639482
-10.325654,-13.797038
-18.475706,-0.8298271
-10.221971,10.791306
27.123507,-31.694607
-13.171296,-29.755375
-11.816507,12.7758875
-38.42689,6.91649
-25.160923,2.1945562
-12.361644,-3.491554
10.794608,-2.7438424
-13.030505,-30.51485
-1.769471,34.337303
-21.740225,37.40492
-1.7316332,33.231224
9.981665,-2.1728327
11.080865,-3.3364224
28.237385,-8.853067
9.738615,-2.8747976
17.12865,-21.861492
-16.28147,-4.3517804
30.003078,38.56898
11.880299,-3.763348
16.630508,-21.084448
-3.6393602,11.215498
32.75524,-9.929163
29.64337,-33.667114
-3.6794164,6.974811
-24.836855,2.039437
11.677296,-3.0831747
23.807772,-7.5005703
-1.6443422,33.60524
-3.5992496,9.554029
-46.985027,11.813775
-43.044956,9.452035
40.261898,-39.345043
-39.761875,7.426027
-47.265556,11.490826
35.412003,-10.563033
31.882353,-35.145996
35.35017,-37.430355
36.45474,-10.8500805
18.331797,-23.272013
-13.284753,-30.289494
28.531906,35.103325
35.11791,-37.92759
-21.384062,35.302635
13.08253,-13.080597
40.02907,-39.243023
-2.0580862,26.518274
40.470985,-11.321172
-1.0312219,5.061668
-36.108044,5.974656
13.084554,-12.326421
-11.16819,-21.805893
26.51087,-8.478417
-48.481262,13.260536
-26.895433,-13.177336
-34.537785,-19.729069
-44.15144,-27.997835
26.671484,31.99843
20.103455,-25.308552
-11.5171,-5.985349
3.3684993,0.37892783
32.78581,-35.836327
11.980896,-5.5764694
25.627556,-8.190344
22.23453,24.331684
-46.947857,11.516977
22.139046,-7.0256104
34.40775,9.241856
10.607743,11.018266
-7.7687926,1.2921231
-15.585487,-4.0137525
22.512793,-6.8562646
-2.0462391,27.230062
-12.180999,-6.5534697
-14.202156,-3.9426146
15.835593,-5.0742974
29.94971,38.413334
-23.66076,-10.721904
10.641191,-2.613796
32.014557,9.6079855
-1.7770753,30.27746
-21.22006,0.6796355
30.41558,-9.45407
15.680432,-19.628853
30.027046,-33.894695
-18.867613,27.886665
29.179216,10.19983
13.681081,-5.12651
-18.339457,26.090803
-20.242266,0.17456287
-10.443909,-17.838947
32.368042,-35.465088
-28.44438,-14.256061
17.000202,8.653471
40.10775,-11.228871
-20.367281,31.777544
-13.470889,-29.684324
-11.819501,-24.027422
30.106535,39.03028
25.360275,30.003302
-24.643806,-11.337634
-20.716911,0.40166458
-18.160288,-10.828764
-27.546276,-13.608566
-8.30009,0.7143399
11.999311,-4.8291755
-3.6931212,7.9225883
-11.964529,-2.6967432
-36.97896,-22.294897
-28.977558,3.4352038
31.543024,9.894797
23.290508,10.86847
-30.278675,-15.628336
-15.613524,-3.785296
-35.96041,-21.24411
30.170013,9.765748
33.189156,-36.060055
19.86506,-25.060009
-44.11274,9.339355
11.7537775,-8.830138
-10.865136,11.613877
-17.36628,24.146643
20.414753,20.094278
-20.992302,34.025806
-19.329927,-9.372006
-34.515305,5.4420652
-38.42416,-23.676893
-18.644554,28.476892
15.57818,5.006248
10.786786,11.359334
-46.02047,11.132343
-3.947206,5.1017127
-20.018063,-8.742675
-35.130123,5.61761
35.20166,-37.619495
37.164806,-10.809402
-25.841124,-12.273029
20.731077,20.922396
28.351475,10.194577
3.3457234,6.4646645
-18.378256,-10.706185
20.975653,21.754475
33.05617,-36.05874
46.480637,-12.432676
-17.38402,24.086948
29.351526,10.028467
-10.79195,-10.152143
35.261097,-37.672832
-17.562521,-5.6572566
-13.793707,16.154497
-3.5045257,10.390386
24.00063,27.500273
-41.02133,-25.921854
18.231016,-23.340292
-37.778957,6.6882234
-29.432358,-15.003039
-45.602512,-28.87762
-18.22818,-10.76545
-9.399052,-0.7319475
-1.5326622,34.447426
-11.85161,-24.1461
-35.523323,5.7617073
-13.656084,-32.197258
-0.1476418,4.8344183
19.522457,-24.574446
-1.6303878,32.964878
-3.410322,6.394833
-2.7319648,16.286678
-12.707055,-26.431847
32.07439,10.143694
26.21575,-31.11967
-10.290293,-16.65387
-0.6682184,2.5709794
35.290627,-10.544449
20.283869,19.748287
-22.940495,-10.324506
-24.99967,2.0707755
17.529282,10.869522
-11.605578,-23.44933
19.402645,17.126812
11.476351,-1.6330818
-13.965342,-33.816444
7.6251564,9.143617
-13.571626,15.910604
40.530663,-39.41656
-1.3947861,34.93308
19.87706,-6.266468
6.770177,8.602142
35.228745,-37.12372
13.678642,1.6397705
-30.442072,-15.869128
45.534084,-12.265388
30.074257,38.794064
-17.187365,23.728575
36.096233,-37.295467
-42.264977,-26.865812
-34.54618,-19.784697
13.020604,-13.329506
-2.4572866,19.075104
30.83144,9.546456
-49.473515,13.654433
-10.7950735,-19.893044
-28.64541,-14.353857
-15.587577,-37.9481
12.007708,-0.8531639
-1.6620959,34.12119
34.791393,-37.14263
-1.5593606,31.670021
-1.1801599,34.983486
12.352439,11.560206
-24.51845,-11.320789
24.40982,10.715325
23.200367,-7.568493
22.266321,24.300714
-12.762936,-28.209698
15.467754,-19.260113
5.2129416,7.7038608
9.766173,10.612045
15.708141,5.109914
-17.409227,-1.7068964
21.059874,-26.198032
-24.318825,1.7345529
-2.5960782,18.579178
-42.615627,9.205081
-13.991302,-34.144894
-48.992363,13.220326
-31.800032,-16.973242
2.6272142,0.95467687
-10.732809,-19.868614
-10.035954,10.337526
-8.927335,9.425639
-5.4267287,5.1062675
-5.029149,5.1185837
-10.8834915,-9.772934
-18.644558,26.943966
-18.641026,26.9052
11.725096,11.303504
-21.09333,34.46297
-13.898806,-3.3219185
29.437965,-9.183872
13.135086,-13.477575999999999
41.92287,-11.466454
-22.640282,-9.932548
-45.06944,-28.585821
33.09293,-10.082508
-14.687725,-36.108086
31.156487,10.118843
-10.2954855,-0.8850543
-22.084278,37.92301
-15.450109,-37.715572
-42.411674,8.479567
43.911568,-11.730732
12.280881,-11.106361
-10.321963,-13.663238
16.255123,-20.57065
-49.45669,13.521388
-43.903694,-27.833977
28.35335,34.50098
-24.339437,-11.323699
11.676326,-3.0670304
4.091767,0.3333332
-14.449194,-35.467636
26.945251,-31.630955
-18.591562,-1.4527339
-22.375801,1.1189281
39.41377,-11.111373
17.08195,-21.828323
-19.869955,30.775911
-32.952583,4.9012656
4.6753426,-0.029603332
-42.275177,-26.844406
-43.80827,-27.748682
-25.111002,2.174765
-25.054306,-11.641925
-7.76884,1.101989
-10.71261,-11.140249
33.693344,-10.239527
21.96132,-6.830451
-13.437364,-31.891912
-18.770538,28.496809
-11.881591,-24.554634
31.387005,-9.725419
-19.487564,-9.237027
-18.684725,-10.157101
7.4753537,8.85089
-1.7523685,30.543652
32.09675,9.843848
35.085804,-37.429226
-22.71727,-10.000417
-11.02792,-9.350614
4.575889,-0.20982192
34.446213,9.201875
17.001642,-21.541971
-23.87098,1.7090728
37.275173,-10.73507
-10.396735,-17.325176
-22.742765,-10.0209055
13.135802,-12.940125
20.857025,21.565292
15.35339,4.6157527
-2.748067,21.841436
21.566761,22.961266
-2.8113742,15.306345
12.989995,-12.232958
-17.806114,24.692673
-25.575949,-12.109799
-19.944489,-0.1624696
-49.079914,13.005773
-12.651004,14.095525
33.982304,-36.666534
11.669969,11.519535
-2.2759824,5.7847533
-18.612593,26.922127
-12.594078,-3.8332222
45.2404,-12.11283
40.38818,-39.376133
-3.4969897,6.9634514
35.196095,-10.502366
-41.670372,-26.584259
11.409437,-1.8862656
-14.998603,-36.95963
20.145172,19.506008
-33.80319,5.16426
-27.04913,2.8821266
-23.768671,1.6895027
-17.62839,-5.827051
-3.5564628,4.1471343
-40.89877,7.783165
6.409766,8.289445
11.264142,11.588425
-36.993874,-22.280888
7.504111,8.825141
16.22339,6.388311
34.150333,9.31624
-16.536713,-4.672639
15.354561,-19.027792
-10.506975,-17.839819
11.404173,-3.6315775
-3.8297768,4.868433
40.623047,-39.42095
23.321302,-7.276279
14.075382,2.172955
-47.280315,12.189026
-18.585808,-6.860404
-42.190994,8.133978
-1.2239696,35.342243
-11.5151,-22.905695
-47.04049,11.774274
18.977325,-24.17981
-40.528957,-25.504082
17.468494,10.31105
-0.576709,4.852323
26.18584,-8.297568
29.348398,-9.182305
-46.486244,11.378687
-43.20089,-27.431831
-3.7768958,8.536102
21.044739,-6.562758
29.676775,37.68489
-35.297455,-20.585136
11.66304,-1.3282659
-28.571798,-14.220673
-35.580082,-20.862572
-1.8393161,29.235918
-1.7294803,33.673355
-3.242243,4.261244
-30.282616,3.769615
-44.144672,9.394541
11.087768,-2.1732156
-19.46754,-0.25580063
-13.474625,-30.999096
-15.930323,-4.179259
-37.353424,6.4546046
21.24403,22.240772
17.907541,12.434991
-10.351207,-14.037572
-1.5614438,3.6197107
-1.7233094,3.8680067
-10.836306,-10.002194
-40.37753,-25.359379
-12.295593,-26.472574
-19.786768,-8.346792
33.6528,-36.293995
38.921654,-38.76338
-2.2356958,20.717253
-31.958801,-17.024488
11.529357,-6.965194
-11.340979,-2.0869768
-32.61925,-17.644596
-43.539833,-27.594002
36.363262,-10.663934
17.326145,-22.127209
22.53253,24.837223
-14.9883995,18.327135
-24.010616,1.7874502
-18.662086,27.249056
-10.790032,-9.970878
2.3426452,6.0746326
9.046297,-1.7839181
16.437313,-5.226924
-1.4655446,3.8187602
1.4622942,5.7123017
45.606396,-12.271373
-13.165965,-4.025069
20.5859,20.78888
-38.834255,-24.020437
4.7375174,-0.3893788
-10.400541,10.966396
-20.782152,33.23468
-13.694963,16.131847
25.068321,10.572966
-47.866978,12.824498
35.966778,-10.593493
15.275256,4.197505
6.026023,8.310213
0.09168508,4.5551295
27.584505,33.29179
18.808771,-23.962578
-39.72632,-24.752987
-39.760994,7.946642
16.598368,6.9674716
-30.47165,3.8936365
-1.695286,34.464836
13.658136,1.6180116
-32.381462,-17.42773
14.602919,-4.381561
-2.6278732,18.304483
-20.75607,33.357063
17.66904,11.4653
22.929655,25.631338
-44.29625,-27.976297
26.87953,32.383774
-11.838357,12.471
-16.477331,21.956547
-15.144612,-37.308933
38.22634,-10.965955
21.129673,22.118412
-34.732773,-19.938879
-29.601805,-15.096792
31.580046,9.797092
-13.16721,-3.646411
5.9178433,-0.7294184
-29.574015,3.4213793
27.864742,33.703537
-24.36621,1.8429495
-43.05797,9.562159
22.458532,10.941508
3.9526372,6.6793838
-28.64157,-14.370103
20.389412,-6.369624
-35.33592,-20.640089
28.44935,-33.27926
37.20388,-10.657092
20.409466,-25.583765
-46.27045,11.140945
13.037426,-13.41857
10.485579,10.890745
34.006462,9.26326
-6.984522,7.3165603
26.211584,-31.151625
-8.147784,8.551048
3.0653818,6.3176603
25.567997,-8.066331
23.336004,10.953052
-21.543781,35.824844
18.218836,12.237712
-20.975351,34.058556
-8.614355,9.0400095
-17.327202,-5.4870276
-16.964937,23.032364
-14.494389,-35.527813
-45.38112,-28.79082
-12.578957,-26.763588
12.357443,-11.765272
4.2859664,7.102402
30.046907,-9.318568
36.009216,-36.9447
-20.701714,33.004456
-24.67971,1.9285641
41.948338,-11.490798
-38.89027,-24.07779
7.466886,9.202216
-35.55147,-20.749683
29.663044,10.0834255
9.848505,10.712863
-29.180925,3.530631
-40.18877,-25.207722
-18.198477,-10.963875
-10.166183,-15.527939
21.618292,-26.770172
29.04068,-33.50671
29.43186,-33.730244
20.80815,11.40239
-27.62685,3.0784357
17.25621,9.345346
36.84389,-10.838214
-2.665569,17.181522
17.001156,8.391453
-20.74122,33.264423
-21.330439,35.098186
-14.883975,-36.62553
-3.9524724,4.9939857
-12.364627,-26.591265
-17.581612,-1.5076902
-16.5783,-4.3178625
12.398593,0.3595349
11.727642,-7.892635
-14.0784,-3.6690524
-18.31917,-10.722851
-24.200073,1.8832734
-13.078098,-28.865376
3.1217556,0.6415805
34.26181,-36.52587
-39.63941,-24.736464
-10.448134,-12.85095
-1.6416913,34.03755
-2.0408607,3.8666084
-27.651262,-13.617622
-28.187538,-14.0106535
11.802498,-6.3548017
-18.623402,26.988377
13.316037,-14.574445
-10.825358,-9.796279
-10.324486,-14.607844
-14.49879,-35.607708
-41.089718,8.323475
-29.261284,-14.8341255
-42.246986,-26.767202
15.256899,4.450713
11.554108,-3.798784
11.552254,-3.7709532
-26.140482,2.4819493
-2.3042188,22.305864
20.930758,21.68642
-48.361454,12.763833
-34.381763,5.305196
24.469097,28.432343
-16.383108,-3.9665978
-0.22377726,4.673502
-21.034086,34.106083
26.04574,-30.999147
-7.867832,8.166291
41.28501,-11.411258
-36.29157,6.0783005
29.21134,-32.81409
11.742809,-8.890178
11.49704,-4.7997513
42.115303,-11.539472
-19.729692,30.071991
10.080705,10.38178
-3.0525804,4.561204
30.143822,9.817056
35.28445,-37.125816
12.8251505,-12.723865
-1.210523,35.547752
45.651775,-12.445969
-44.119892,9.192167
-25.020748,-11.672882
-17.31402,24.085077
34.179962,9.269892
-11.09607,-21.17961
-2.270241,24.310715
-4.3220005,4.7072377
-12.278831,-5.131487
-1.6959028,31.73417
-14.606046,-35.95775
-14.160357,16.819351
-16.464752,-4.287525
-29.772049,3.822877
-25.196497,-11.903165
13.880088,-5.1990867
-26.16578,-12.548187
23.42064,-7.3634663
-12.547955,13.815914
-12.065018,-27.491592
-2.0880287,20.874115
-11.506656,-23.09832
-25.861914,2.4390657
16.312109,6.4241056
-46.437897,11.437983
26.880497,-8.289989
16.57421,7.309514
-14.022405,16.730349
-31.099035,4.150957
-37.517956,-22.810274
4.340029,6.960243
-10.773163,-19.847054
16.969486,-21.607155
-19.07881,-7.2416306
-32.428272,-17.356567
32.26849,-9.877304
-2.1182754,25.440317
43.929535,-11.734345
-29.461784,-15.143517
-11.548322,-6.354276
27.802572,-8.703534
29.296516,10.215522
6.435607,8.557784
-17.08489,23.426287
-14.639448,-2.67008
20.936914,-26.135181
-1.7689341,30.224564
-21.914976,39.073883
17.681438,-5.5692744
-11.664848,-23.35448
17.27265,-22.125948
29.788513,9.965346
-11.58999,-23.263996
-36.36341,-21.6899
-13.14128,15.148221
12.188526,-11.278166
-14.024413,-34.161705
-12.420695,-4.8050523
-22.06058,38.432323
-0.96630853,35.573467
-43.69614,-27.68534
41.395287,-11.383793
29.437475,10.421906
-20.823032,33.685585
-1.53978,33.311253
11.8088045,-8.778325
16.771503,7.6047425
-1.5878893,3.3767266
-44.323837,-28.128456
-14.318452,18.44118
-19.95075,30.17621
40.59104,-39.457443
6.7304893,8.478487
-40.46816,7.4625096
25.33645,29.923426
-17.997921,25.305174
-8.459115,1.0119256
29.805925,37.85137
19.180096,16.73367
33.07258,-35.95865
25.670677,-30.682743
29.536379,10.153179
-10.339819,-13.872236
-2.8946676,14.920847
-10.269374,-14.908456
-19.995935,30.98895
-32.84737,4.6890035
32.065075,-35.361687
20.251787,-6.35853
30.762865,-9.501426
12.345148,-11.918443
-18.739758,27.7078
-49.40214,13.498554
34.921715,-10.392519
-18.655691,-8.779541
11.754775,-3.819414
18.006037,11.537279
-38.771976,-23.99918
-37.60387,6.6383395
28.011492,33.921337
27.076023,-31.797056
28.934483,-32.954754
-49.161068,13.273915
-2.7945461,16.056974
-12.642987,-27.985142
22.34415,24.630127
-21.975056,37.59243
-11.927231,-5.363064
-18.791693,-7.228671
-10.375263,-13.635899
-1.531976,34.558205
-15.918024,-4.471857
6.490581,8.519367
-15.01675,-36.786728
17.673866,11.217689
10.831967,11.003535
-1.5592977,32.196796
-29.168503,-14.783728
-14.357187,17.000912
-42.750156,9.639507
-39.093544,7.191406
32.49318,-9.946662
16.934088,8.277613
-22.014423,37.617714
-3.6002228,9.299218
14.57136,3.0707762
20.477575,20.239193
-13.4889345,-30.238567
-43.726868,9.961682
41.92246,-11.4661045
-32.12133,-17.209122
27.800758,33.556515
22.915752,10.767197
-15.478602,-4.023139
-23.831974,-10.820446
-11.965458,-24.783274
-14.13549,-34.542442
24.962568,10.631891
-14.642068,-35.963364
24.704811,29.116997
-10.769303,-19.902014
-10.396265,-15.736687
-9.101957,-0.1618291
-32.322887,-17.40184
-25.23845,2.2212942
-23.89312,-10.823222
-34.102947,-19.198141
24.759733,28.949429
-13.718925,-31.66163
-22.154964,37.61502
25.376123,10.523394
13.776855,1.8323573
17.235514,-21.981195
-2.1660814,25.093931
25.528286,10.522208
-13.352028,-29.591803
-18.28412,-10.856875
-22.231087,38.123886
27.417799,33.138336
-3.057378,4.2199726
16.965958,8.228474
-28.853506,-14.479968
-19.571426,29.785257
-1.898608,28.874899
29.106201,36.319942
-38.432297,-23.643442
-14.948677,-36.673695
27.175102,-31.879522
21.021173,11.5085535
11.481357,11.343545
4.977758,7.4743013
24.813177,29.054983
-21.659891,0.8713242
-30.082842,-15.474623
33.273354,-10.112483
28.443024,-32.43946
34.284557,9.260056
-35.328506,5.666323
-2.5835574,18.359875
-19.436768,-8.002564
-2.1817272,33.9547
23.266457,-28.41559
12.924316,-13.071021
12.311656,-11.497842
13.142244,-13.185238
-13.781529,-33.38128
19.311033,-24.53813
-1.8174648,33.39522
-19.665155,-0.051381018
14.859031,-4.782265
-17.874079,25.18918
-2.6285107,16.302385
-36.78037,6.243536
28.398474,10.231714
23.006823,25.816933
-25.72472,-12.262466
-1.7744385,30.506672
-40.614056,7.4783764
-1.6259016,3.489851
-11.065034,-9.704654
36.988277,-10.723514
38.305164,-11.006908
-3.6337506999999998,4.3755784
-24.110083,-10.86724
6.9413967,8.607873
-11.917262,12.830247
-39.96911,-24.995626
16.592447,-21.258781
11.484779,-6.258884
16.242645,-20.64197
-36.48563,-21.819817
12.799259,-4.3777676
34.243206,9.245129
-14.789082,-36.482544
29.755482,-9.207643
32.30546,9.997361
12.235017,-5.0322623
28.314474,10.190316
-35.23212,-20.5673
18.942291,-24.04532
23.425734,-7.211597
12.827337,-12.462947
-27.931347,-13.871186
-19.548046,29.88992
21.87655,23.800112
-11.3477125,-22.516441
-27.28319,-13.415112
0.39493728,5.0718575
-24.71686,-11.564362
40.945858,-11.364343999999999
6.548782,8.406005
40.791077,-11.299167
-11.418238,-6.834713
-42.786285,-27.221844
-18.9568,27.272444
-33.669296,-18.720251
46.78101,-12.494049
-16.81364,-5.05128
6.088518,8.262468
11.969395,-4.8388824
2.9206154,6.2935505
27.052826,32.57094
-22.081594,38.555874
-18.378784,-10.652002
-21.469063,-9.295198
-5.3951855,6.423771
-23.264784,1.5635793
-13.566445,-29.736687
-10.37981,-0.99426895
12.948461,-13.379593
-43.580116,9.577998
13.8050375,1.7683673
-1.6059284,33.315292
-24.966969,-11.591609
-14.691648,18.037449
25.724022,-30.855083
-42.4663,-26.92889
-2.3309941,20.136162
6.324913,8.542945
-32.615047,4.6738396
23.338795,-7.2596807
-1.8211275,3.7720814
-20.606493,32.8592
1.7180518,2.042522
29.985472,38.566105
-21.991402,38.555965
-44.261387,9.603474
-39.39031,-24.52488
13.261642,-14.330998
-12.333031,13.633638
-43.78522,8.877157
46.372,-12.433346
-13.151233,-29.21616
20.03949,-25.1887
29.549528,37.499878
-2.264643,23.080574
23.770866,-7.53225
-22.063614,38.575047
-10.685109,-19.369406
-2.1704285,25.850521
19.820232,-24.784084
-17.04745,-5.2503953
-11.932081,-24.911665
20.58355,-6.438235
-28.604294,-14.260865
31.750607,-35.075527
19.93336,-25.056692
-7.823279,8.253434
28.911654,-9.009554
-34.59507,5.384022
10.792951,-3.3625922
-38.41672,-23.61963
-3.1119916,14.08113
-1.9379762,21.138197
13.533515,-5.0726023
31.77983,9.953716
-16.423204,-4.121074
6.5991483,8.549775
22.144604,11.021821
-18.550419,-10.321618
21.942990000000002,24.010235
-47.588253,12.554485
-3.0982604,14.0617075
19.833572,18.567
-6.976762,1.7312665
-14.378288,17.339119
31.489384,-9.715955
15.371112,-19.10389
19.534208,-24.813835
11.958678,-9.802366
13.31379,1.2286086
-12.714197,-4.6196737
17.26605,-22.095163
16.592098,-5.349432
-18.844872,-7.284181
-44.340668,-28.094099
-21.920235,-9.432049
31.475733,-9.693681
33.207397,-36.03749
30.292006,-33.992733
22.787697,-7.0855703
-1.7938979,30.954803
-2.1644146,26.159071
-39.927765,-24.983955
-13.503163,-30.039516
-10.345059,-14.186549
27.411322,-32.034344
-2.4055872,3.618447
-2.8692222,15.115932
29.52018,-32.46303
16.182947,-20.358044
-15.199634,-37.325253
-39.543793,-24.653337
-1.1711233,35.39894
-10.706106,-11.197887
21.687279,-6.738852
26.96042,32.515636
-29.527155,-15.188948
17.33833,9.129011
-21.943151,39.390083
29.617786,37.45269
30.692087,9.80776
-7.0362186,7.4567456
26.058582,-7.057245
12.489866,-2.0704684
22.83637,25.823666
43.781506,-11.794871
-26.062067,2.5468986
16.573662,-21.106474
-14.629191,17.774422
-27.470022,-13.359133
-15.10608,-37.151016
9.262724,10.339826
-9.341677,9.966599
-0.55741304,4.8772683
14.151965,-5.0786204
-10.694807,-19.62184
20.1846,-6.375377
-28.937769,-14.557701
32.509804,-35.557877
0.9786653,5.018258
29.69541,37.767654
12.659123,-11.900295
-6.706579,7.465075
-20.475103,32.027412
-31.595354,4.3203936
25.400442,-8.111099
13.065554,-13.83816
41.364357,-11.496773
-44.954533,-28.52528
14.703147,-17.521622
35.254406,-37.683807
-2.3363268,20.751732
-1.7013174,31.535135
22.64935,25.368275
-13.921267,-34.10165
10.066072,11.647837000000001
16.6916,7.9960594
27.172281,32.736984
32.142704,9.444473
26.320683,10.399673
-16.870024,22.777557
27.808126,-8.727486
17.295504,9.152375
7.2827506,8.812134
-24.476643,1.909082
20.351028,-25.554684
-10.314071,-13.788553
32.581326,-35.587402
22.415306,24.950977
-12.196613,-25.317972
20.394854,-25.532112
42.22661,-11.526975
7.1878343,8.731194
-1.5642254,33.7315
18.156326,11.773425
-19.106133,-0.39656496
-42.264767,8.418378
17.716816,-22.62752
33.839386,-10.190539
24.34949,-7.7712865
23.343391,10.866944
-46.658657,11.517799
27.67344,33.545113
-1.7249018,31.441673
27.173811,-32.04435
-19.013922,28.506659
46.572304,-12.425905
29.266384,36.75243
-1.0002522,35.586662
-10.999707,-2.0621905
-11.553699,-23.228247
-39.23424,-24.365498
25.309347,-8.126341
-9.138217,9.726399
-44.29178,-28.042858
31.29985,9.787548
44.43116,-12.029996
40.584866,-39.445343
-30.844967,4.1915665
13.207372,-13.498156
44.744152,-11.984875
22.205082,-6.8822527
-11.689504,-5.775236
23.327782,-28.432474
18.546417,-23.772516
-34.783646,-19.924646
4.288913,-0.03751234
10.316008,11.793197
-42.380898,9.315242
28.64182,35.222622
28.734615,35.537094
-22.180527,37.745037
16.575615,-5.197067
-27.113104,2.8792453
-2.5098627,21.940876
27.531836,10.30152
-5.227157,6.0419803
-12.671217,-27.647621
-43.734863,9.684201
22.100489,-6.910497
-18.677591,27.049692
-32.09455,-17.22073
-19.487028,29.467876
-31.564777,4.293162
36.215168,-10.833065
-2.311323,23.270847
19.570936,-6.110631
33.46159,-10.13344
-33.660973,-18.77078
-11.269608,-21.942879
36.346237,-10.797502
-35.80794,-21.138744
21.949831,11.271651
27.953945,-32.035206
19.648178,-24.81632
-21.027761,0.61667997
42.75739,-11.658728
25.733963,30.609167
-3.382561,6.7065525
-3.3129125,3.8066006
15.629423,-19.555737
44.247906,-11.96617
13.603808,1.5883615
9.144235,10.472751
-3.5568392,10.548265
-2.5517101,21.228527
-31.885708,4.4686966
4.843799,-0.25483412
16.485777,-5.1576953
9.58164,10.593551
-2.260495,24.684242
-14.125426,-34.364693
34.512863,-10.393078
14.386104,-16.87338
-1.2601886,35.029568
-15.093272,18.604586
20.710054,-6.527457
13.919909,-15.724628
33.705574,-36.45467
-1.7752365,29.80447
-1.2258056,35.183277
